Date	Total_outages	Equipment	Trees	Animals	Lightning	Day_length_hr	Max_temp_F	Avg_Temp_F	Min_temp_F	Max_humidity_percent	Avg_humidity_percent	Min_humidity_percent	Max_visibility_mi	Avg_visibility_mi	Min_visibility_mi	Max_windspeed_mph	Avg_windspeed_mph	Max_windgust_mph	Precipitation_in	Events	Event_fog	Event_rain	Event_snow	Event_thunderstorm	Event_Hail	Event_Tornado
5/17/03	0	0	0	0	0	15.21667	55	46	39	100	80	41	10	10	9	12	7	9	0.08	Rain	0	1	0	0	0	0
5/18/03	0	0	0	0	0	15.25000	60	48	37	96	68	42	10	10	10	8	6	9	0		0	0	0	0	0	0
5/19/03	0	0	0	0	0	15.30000	68	55	42	82	55	30	10	10	10	12	5	9	0		0	0	0	0	0	0
5/20/03	0	0	0	0	0	15.33333	57	52	48	100	85	62	10	10	6	9	5	9	0.06	Rain	0	1	0	0	0	0
5/21/03	1	0	1	0	0	15.36667	66	58	51	100	84	54	10	10	4	9	5	9	0.03	Rain	0	1	0	0	0	0
5/22/03	0	0	0	0	0	15.40000	64	58	53	93	78	65	10	10	10	10	4	9	0.01	Rain	0	1	0	0	0	0
5/23/03	0	0	0	0	0	15.45000	75	65	55	93	74	52	10	10	10	9	3	9	0		0	0	0	0	0	0
5/24/03	1	1	0	0	0	15.48333	66	60	55	96	83	70	10	10	10	14	6	9	0.01	Rain	0	1	0	0	0	0
5/25/03	0	0	0	0	0	15.51667	63	56	50	100	80	41	10	9	2	10	6	9	0.1	Rain	0	1	0	0	0	0
5/26/03	2	2	0	0	0	15.55000	69	56	46	97	71	46	10	10	10	10	4	9	0.02	Rain	0	1	0	0	0	0
5/27/03	0	0	0	0	0	15.58333	77	64	50	96	65	42	10	10	10	12	5	17	0		0	0	0	0	0	0
5/28/03	2	0	1	1	0	15.60000	70	62	55	87	67	56	10	10	10	15	9	9	0		0	0	0	0	0	0
5/29/03	0	0	0	0	0	15.63333	73	62	51	89	61	41	10	10	10	14	10	9	0		0	0	0	0	0	0
5/30/03	2	1	0	1	0	15.66667	69	61	53	97	68	45	10	10	8	12	8	9	0.05	Rain	0	1	0	0	0	0
5/31/03	1	1	0	0	0	15.70000	68	60	51	86	67	44	10	10	10	12	7	9	0		0	0	0	0	0	0
6/1/03	0	0	0	0	0	15.71667	66	58	53	89	75	56	10	10	10	13	6	9	0		0	0	0	0	0	0
6/2/03	4	2	2	0	0	15.75000	68	60	53	72	56	36	10	10	10	12	8	17	0		0	0	0	0	0	0
6/3/03	1	1	0	0	0	15.76667	73	62	51	80	57	38	10	10	10	15	9	17	0		0	0	0	0	0	0
6/4/03	1	1	0	0	0	15.80000	81	67	54	75	50	28	10	10	10	15	9	9	0		0	0	0	0	0	0
6/5/03	2	2	0	0	0	15.81667	86	73	60	69	42	28	10	10	10	17	10	9	0		0	0	0	0	0	0
6/6/03	5	5	0	0	0	15.83333	90	77	64	63	35	22	10	10	10	12	7	9	0		0	0	0	0	0	0
6/7/03	3	3	0	0	0	15.85000	90	76	62	84	51	25	10	10	10	7	3	20	0		0	0	0	0	0	0
6/8/03	2	1	0	1	0	15.88333	72	63	54	94	77	51	10	10	10	14	9	22	0		0	0	0	0	0	0
6/9/03	1	0	1	0	0	15.90000	64	58	53	94	76	63	10	10	10	13	9	9	0		0	0	0	0	0	0
6/10/03	0	0	0	0	0	15.90000	60	56	51	100	84	69	10	8	2	13	9	9	0.02	Rain	0	1	0	0	0	0
6/11/03	0	0	0	0	0	15.91667	68	58	50	100	80	56	10	10	10	10	6	20	0		0	0	0	0	0	0
6/12/03	1	0	1	0	0	15.93333	62	56	52	97	84	63	10	10	6	17	6	16	0	Rain	0	1	0	0	0	0
6/13/03	1	1	0	0	0	15.95000	64	58	53	100	83	50	10	8	2	15	7	9	0.06	Rain	0	1	0	0	0	0
6/14/03	0	0	0	0	0	15.95000	66	58	52	83	67	48	10	10	10	12	7	9	0		0	0	0	0	0	0
6/15/03	3	2	0	1	0	15.96667	72	61	51	92	59	36	10	10	10	10	4	9	0		0	0	0	0	0	0
6/16/03	1	0	0	1	0	15.96667	78	66	54	75	52	31	10	10	10	12	7	9	0		0	0	0	0	0	0
6/17/03	1	0	1	0	0	15.98333	84	72	59	83	53	32	10	10	10	10	7	9	0		0	0	0	0	0	0
6/18/03	1	0	0	1	0	15.98333	62	58	55	100	90	77	10	8	2	8	5	9	0.06	Rain	0	1	0	0	0	0
6/19/03	1	0	0	1	0	15.98333	63	56	50	87	75	58	10	10	10	13	6	9	0		0	0	0	0	0	0
6/20/03	0	0	0	0	0	15.98333	60	55	50	96	81	60	10	9	5	10	5	18	0.02	Rain	0	1	0	0	0	0
6/21/03	2	2	0	0	0	15.98333	62	56	48	97	81	52	10	10	6	14	9	9	0.22	Rain-Thunderstorm	0	1	0	1	0	0
6/22/03	1	0	0	1	0	15.98333	64	56	48	100	81	54	10	10	10	14	8	9	0.08	Rain	0	1	0	0	0	0
6/23/03	0	0	0	0	0	15.98333	64	57	50	100	78	50	10	10	10	9	7	9	0	Rain	0	1	0	0	0	0
6/24/03	0	0	0	0	0	15.98333	72	60	50	96	67	39	10	10	10	12	4	9	0		0	0	0	0	0	0
6/25/03	1	1	0	0	0	15.98333	79	65	52	89	60	36	10	10	10	12	6	9	0		0	0	0	0	0	0
6/26/03	0	0	0	0	0	15.96667	82	69	57	94	62	23	10	10	10	13	7	9	0		0	0	0	0	0	0
6/27/03	6	5	0	1	0	15.96667	81	68	57	93	51	17	10	10	10	12	7	17	0	Fog	1	0	0	0	0	0
6/28/03	1	1	0	0	0	15.95000	88	74	60	78	42	12	10	10	10	13	7	22	0		0	0	0	0	0	0
6/29/03	2	1	1	0	0	15.95000	77	67	59	81	56	29	10	10	10	14	9	22	0	Rain-Thunderstorm	0	1	0	1	0	0
6/30/03	2	1	0	1	0	15.93333	69	62	57	87	67	36	10	10	6	15	11	18	0.01	Rain	0	1	0	0	0	0
7/1/03	2	1	0	1	0	15.91667	70	60	55	74	60	40	10	10	10	13	8	9	0		0	0	0	0	0	0
7/2/03	0	0	0	0	0	15.90000	70	61	52	80	54	29	10	10	10	13	7	9	0		0	0	0	0	0	0
7/3/03	0	0	0	0	0	15.88333	75	62	51	83	55	29	10	10	10	14	6	9	0		0	0	0	0	0	0
7/4/03	1	1	0	0	0	15.86667	75	64	54	77	60	41	10	10	10	13	8	9	0		0	0	0	0	0	0
7/5/03	0	0	0	0	0	15.85000	71	63	55	90	72	51	10	10	10	7	5	9	0		0	0	0	0	0	0
7/6/03	1	1	0	0	0	15.83333	75	65	55	94	71	42	10	10	10	10	6	9	0		0	0	0	0	0	0
7/7/03	2	1	0	1	0	15.81667	69	60	53	94	75	57	10	10	10	10	6	9	0		0	0	0	0	0	0
7/8/03	0	0	0	0	0	15.80000	71	62	55	89	67	47	10	10	10	16	10	9	0		0	0	0	0	0	0
7/9/03	3	1	1	1	0	15.76667	81	67	54	90	55	20	10	10	10	9	4	9	0		0	0	0	0	0	0
7/10/03	2	0	1	1	0	15.75000	87	74	61	78	52	25	10	10	10	8	5	9	0		0	0	0	0	0	0
7/11/03	1	1	0	0	0	15.71667	80	68	57	93	70	45	10	10	10	10	6	21	0		0	0	0	0	0	0
7/12/03	2	0	2	0	0	15.70000	79	68	57	96	74	48	10	10	10	16	6	9	0	Rain	0	1	0	0	0	0
7/13/03	3	1	1	1	0	15.66667	71	62	57	93	72	59	10	10	10	14	8	9	0.02		0	0	0	0	0	0
7/14/03	2	2	0	0	0	15.63333	78	67	57	94	69	40	10	9	2	10	5	9	0.04	Rain	0	1	0	0	0	0
7/15/03	0	0	0	0	0	15.60000	75	68	60	81	65	48	10	10	10	10	7	9	0		0	0	0	0	0	0
7/16/03	0	0	0	0	0	15.58333	72	64	57	81	57	38	10	10	10	14	9	20	0		0	0	0	0	0	0
7/17/03	1	1	0	0	0	15.55000	78	66	55	80	56	34	10	10	10	13	10	9	0		0	0	0	0	0	0
7/18/03	2	2	0	0	0	15.51667	84	68	55	80	48	23	10	10	10	12	7	9	0		0	0	0	0	0	0
7/19/03	3	2	0	1	0	15.48333	87	72	57	78	48	23	10	10	8	9	4	9	0		0	0	0	0	0	0
7/20/03	0	0	0	0	0	15.45000	82	74	66	83	62	44	10	10	10	12	8	9	0		0	0	0	0	0	0
7/21/03	2	1	1	0	0	15.40000	86	74	63	90	61	32	10	10	10	15	10	9	0		0	0	0	0	0	0
7/22/03	2	1	0	1	0	15.36667	84	74	63	72	57	38	10	10	10	14	9	9	0		0	0	0	0	0	0
7/23/03	0	0	0	0	0	15.33333	79	67	55	90	67	43	10	10	7	12	5	9	0		0	0	0	0	0	0
7/24/03	0	0	0	0	0	15.30000	75	65	55	84	63	44	10	10	7	14	9	9	0		0	0	0	0	0	0
7/25/03	0	0	0	0	0	15.25000	77	65	53	100	78	47	10	8	1	9	4	9	0		0	0	0	0	0	0
7/26/03	0	0	0	0	0	15.21667	77	66	54	94	71	43	10	10	10	9	7	9	0		0	0	0	0	0	0
7/27/03	0	0	0	0	0	15.16667	82	70	57	90	64	39	10	10	10	14	7	9	0		0	0	0	0	0	0
7/28/03	1	1	0	0	0	15.13333	89	74	59	93	57	25	10	10	10	13	7	9	0		0	0	0	0	0	0
7/29/03	0	0	0	0	0	15.08333	93	78	64	78	53	34	10	10	10	12	5	9	0		0	0	0	0	0	0
7/30/03	2	1	0	1	0	15.05000	91	78	64	81	57	35	10	10	10	9	3	9	0		0	0	0	0	0	0
7/31/03	2	2	0	0	0	15.00000	78	66	55	100	81	56	10	10	10	9	7	9	0		0	0	0	0	0	0
8/1/03	0	0	0	0	0	14.96667	73	63	53	100	79	55	10	10	9	13	5	9	0		0	0	0	0	0	0
8/2/03	1	1	0	0	0	14.91667	75	66	57	84	69	53	10	10	10	12	7	9	0		0	0	0	0	0	0
8/3/03	0	0	0	0	0	14.86667	70	61	53	100	84	63	10	10	10	12	7	9	0		0	0	0	0	0	0
8/4/03	1	1	0	0	0	14.81667	79	65	53	96	71	43	10	10	10	7	5	9	0		0	0	0	0	0	0
8/5/03	1	1	0	0	0	14.78333	73	64	57	100	85	61	10	10	6	12	6	9	0.05	Rain-Thunderstorm	0	1	0	1	0	0
8/6/03	0	0	0	0	0	14.73333	75	64	55	100	78	55	10	10	9	8	6	9	0		0	0	0	0	0	0
8/7/03	1	0	0	1	0	14.68333	78	66	55	90	71	52	10	10	10	9	3	9	0		0	0	0	0	0	0
8/8/03	1	1	0	0	0	14.63333	73	66	60	90	79	68	10	10	10	9	5	9	0		0	0	0	0	0	0
8/9/03	1	1	0	0	0	14.58333	73	65	57	100	91	71	10	8	3	7	4	9	0.14	Rain	0	1	0	0	0	0
8/10/03	0	0	0	0	0	14.53333	73	65	57	100	89	68	10	9	4	8	2	9	0.1	Rain-Thunderstorm	0	1	0	1	0	0
8/11/03	2	1	1	0	0	14.48333	75	65	57	100	86	66	10	10	10	13	4	9	0		0	0	0	0	0	0
8/12/03	1	1	0	0	0	14.43333	75	64	55	100	83	61	10	10	10	10	4	9	0		0	0	0	0	0	0
8/13/03	3	3	0	0	0	14.38333	79	66	54	100	78	66	10	10	10	12	6	18	0		0	0	0	0	0	0
8/14/03	1	0	1	0	0	14.33333	82	68	54	100	79	69	10	10	10	14	8	26	0		0	0	0	0	0	0
8/15/03	2	0	2	0	0	14.28333	73	66	59	100	84	75	10	10	9	17	8	9	0	Rain	0	1	0	0	0	0
8/16/03	0	0	0	0	0	14.23333	75	67	59	100	84	64	10	10	8	14	9	9	0	Rain-Thunderstorm	0	1	0	1	0	0
8/17/03	0	0	0	0	0	14.18333	81	72	64	90	76	62	10	10	10	15	5	20	0		0	0	0	0	0	0
8/18/03	0	0	0	0	0	14.13333	81	70	60	96	79	66	10	10	10	13	9	9	0		0	0	0	0	0	0
8/19/03	0	0	0	0	0	14.08333	77	67	57	93	70	37	10	10	10	9	5	9	0		0	0	0	0	0	0
8/20/03	0	0	0	0	0	14.03333	79	66	53	90	63	37	10	10	10	10	4	9	0		0	0	0	0	0	0
8/21/03	2	0	1	1	0	13.96667	84	70	60	75	50	29	10	10	10	12	7	9	0		0	0	0	0	0	0
8/22/03	0	0	0	0	0	13.91667	71	62	55	90	68	49	10	10	10	12	6	9	0		0	0	0	0	0	0
8/23/03	1	0	1	0	0	13.86667	70	60	51	80	58	40	10	10	10	12	6	9	0		0	0	0	0	0	0
8/24/03	1	0	0	1	0	13.81667	75	62	50	77	47	25	10	10	10	10	6	9	0		0	0	0	0	0	0
8/25/03	0	0	0	0	0	13.76667	84	70	57	84	48	24	10	10	10	10	6	9	0		0	0	0	0	0	0
8/26/03	2	1	0	1	0	13.70000	73	66	59	87	73	48	10	10	9	14	8	9	0		0	0	0	0	0	0
8/27/03	0	0	0	0	0	13.65000	73	64	57	89	69	41	10	10	10	10	4	9	0		0	0	0	0	0	0
8/28/03	0	0	0	0	0	13.60000	77	65	55	84	64	45	10	10	10	13	9	9	0		0	0	0	0	0	0
8/29/03	1	0	1	0	0	13.55000	81	68	55	90	61	34	10	10	10	14	6	9	0		0	0	0	0	0	0
8/30/03	0	0	0	0	0	13.48333	84	68	55	90	57	34	10	10	10	13	7	9	0		0	0	0	0	0	0
8/31/03	0	0	0	0	0	13.43333	77	67	57	87	59	35	10	10	10	14	9	9	0		0	0	0	0	0	0
9/1/03	0	0	0	0	0	13.38333	75	64	53	86	58	34	10	10	10	16	7	9	0		0	0	0	0	0	0
9/2/03	2	2	0	0	0	13.31667	84	72	60	72	52	32	10	10	10	14	9	9	0		0	0	0	0	0	0
9/3/03	0	0	0	0	0	13.26667	88	74	59	81	53	29	10	10	10	9	5	9	0		0	0	0	0	0	0
9/4/03	0	0	0	0	0	13.21667	87	74	61	80	58	32	10	10	10	8	2	9	0		0	0	0	0	0	0
9/5/03	1	1	0	0	0	13.15000	84	70	57	90	62	35	10	10	10	7	3	9	0		0	0	0	0	0	0
9/6/03	2	2	0	0	0	13.10000	75	65	55	90	72	50	10	10	10	14	6	9	0		0	0	0	0	0	0
9/7/03	3	3	0	0	0	13.05000	68	62	55	100	87	59	10	10	6	13	8	9	0.22	Rain	0	1	0	0	0	0
9/8/03	0	0	0	0	0	12.98333	69	60	53	100	83	52	10	10	5	13	7	9	0	Rain	0	1	0	0	0	0
9/9/03	0	0	0	0	0	12.93333	66	60	55	86	77	58	10	10	10	14	7	20	0	Rain	0	1	0	0	0	0
9/10/03	1	1	0	0	0	12.88333	62	59	57	100	94	80	10	7	2	16	8	21	0.12	Rain	0	1	0	0	0	0
9/11/03	3	1	1	1	0	12.81667	66	60	55	100	97	88	10	8	2	17	11	9	0.14	Fog-Rain	1	1	0	0	0	0
9/12/03	0	0	0	0	0	12.76667	66	59	52	97	75	50	10	10	10	9	6	9	0		0	0	0	0	0	0
9/13/03	1	1	0	0	0	12.70000	71	58	46	97	69	45	10	10	10	7	2	9	0		0	0	0	0	0	0
9/14/03	1	1	0	0	0	12.65000	64	58	51	96	79	54	10	10	10	13	4	21	0		0	0	0	0	0	0
9/15/03	0	0	0	0	0	12.60000	64	54	46	100	85	58	10	10	5	13	6	9	0		0	0	0	0	0	0
9/16/03	2	2	0	0	0	12.53333	57	54	50	97	92	82	10	10	6	12	8	9	0.09	Rain	0	1	0	0	0	0
9/17/03	0	0	0	0	0	12.48333	62	54	46	100	86	60	10	10	9	10	6	9	0.01	Rain	0	1	0	0	0	0
9/18/03	0	0	0	0	0	12.41667	66	58	53	100	83	61	10	9	2	10	7	9	0.02	Rain	0	1	0	0	0	0
9/19/03	1	1	0	0	0	12.36667	66	58	54	100	93	75	10	6	0	13	7	9	0.16	Fog-Rain	1	1	0	0	0	0
9/20/03	0	0	0	0	0	12.31667	66	56	48	100	84	56	10	9	2	13	6	9	0	Fog	1	0	0	0	0	0
9/21/03	1	1	0	0	0	12.25000	69	59	50	96	78	59	10	10	10	12	9	9	0		0	0	0	0	0	0
9/22/03	0	0	0	0	0	12.20000	75	64	53	100	77	57	10	10	10	17	6	9	0		0	0	0	0	0	0
9/23/03	2	1	1	0	0	12.13333	71	63	55	100	83	65	10	10	10	15	10	9	0		0	0	0	0	0	0
9/24/03	0	0	0	0	0	12.08333	73	63	53	100	82	61	10	10	9	10	7	9	0		0	0	0	0	0	0
9/25/03	0	0	0	0	0	12.03333	73	64	54	100	80	64	10	10	10	10	4	20	0		0	0	0	0	0	0
9/26/03	1	1	0	0	0	11.96667	75	64	55	100	81	62	10	10	10	16	10	9	0		0	0	0	0	0	0
9/27/03	0	0	0	0	0	11.91667	82	69	57	93	76	60	10	10	10	15	12	9	0		0	0	0	0	0	0
9/28/03	0	0	0	0	0	11.85000	84	70	57	97	68	35	10	10	10	13	6	9	0		0	0	0	0	0	0
9/29/03	0	0	0	0	0	11.80000	64	58	53	100	87	67	10	6	0	12	6	9	0	Fog	1	0	0	0	0	0
9/30/03	0	0	0	0	0	11.75000	69	63	57	94	81	63	10	10	7	8	3	9	0		0	0	0	0	0	0
10/1/03	0	0	0	0	0	11.68333	71	62	53	100	90	61	10	5	0	8	5	9	0	Fog	1	0	0	0	0	0
10/2/03	0	0	0	0	0	11.63333	60	56	53	100	95	77	10	4	0	7	3	9	0.01	Fog	1	0	0	0	0	0
10/3/03	0	0	0	0	0	11.56667	60	55	50	100	92	78	8	5	0	7	3	9	0.01	Fog	1	0	0	0	0	0
10/4/03	0	0	0	0	0	11.51667	54	51	48	100	97	89	2	1	0	7	2	9	0.01	Fog	1	0	0	0	0	0
10/5/03	1	1	0	0	0	11.45000	59	56	53	100	89	75	10	6	1	7	4	22	0		0	0	0	0	0	0
10/6/03	0	0	0	0	0	11.40000	70	61	54	100	86	59	10	9	2	16	7	20	0.26	Rain	0	1	0	0	0	0
10/7/03	0	0	0	0	0	11.35000	64	59	53	96	84	62	10	10	10	17	11	33	0		0	0	0	0	0	0
10/8/03	7	3	4	0	0	11.28333	62	56	51	94	81	67	10	9	2	23	12	18	0.27	Rain	0	1	0	0	0	0
10/9/03	0	0	0	0	0	11.23333	57	52	48	93	80	62	10	9	2	13	10	9	0.17	Rain	0	1	0	0	0	0
10/10/03	0	0	0	0	0	11.18333	59	52	46	90	78	51	10	10	10	13	8	24	0		0	0	0	0	0	0
10/11/03	1	0	0	0	1	11.11667	55	52	48	93	83	72	10	10	5	15	8	37	0.27	Rain	0	1	0	0	0	0
10/12/03	3	0	3	0	0	11.06667	57	52	50	94	86	76	10	7	1	25	17	9	0.41	Rain	0	1	0	0	0	0
10/13/03	1	1	0	0	0	11.00000	59	54	50	96	81	60	10	10	7	16	7	9	0	Rain	0	1	0	0	0	0
10/14/03	0	0	0	0	0	10.95000	57	52	46	86	77	58	10	10	10	14	8	28	0		0	0	0	0	0	0
10/15/03	0	0	0	0	0	10.90000	54	48	42	100	88	74	10	8	2	18	7	38	0.35	Rain	0	1	0	0	0	0
10/16/03	8	1	7	0	0	10.83333	66	56	48	96	80	58	10	9	6	28	14	34	0.77	Rain	0	1	0	0	0	0
10/17/03	3	1	2	0	0	10.78333	69	63	57	100	74	49	10	8	1	24	13	9	0.4	Rain	0	1	0	0	0	0
10/18/03	1	1	0	0	0	10.73333	64	58	53	86	76	63	10	10	10	9	5	9	0		0	0	0	0	0	0
10/19/03	1	1	0	0	0	10.68333	64	60	55	94	81	65	10	10	9	14	8	22	0.11	Rain	0	1	0	0	0	0
10/20/03	3	2	1	0	0	10.61667	64	60	55	100	95	84	10	4	2	14	8	9	4.95	Rain	0	1	0	0	0	0
10/21/03	3	1	2	0	0	10.56667	64	60	57	100	94	80	10	5	0	13	5	25	0.3	Fog-Rain	1	1	0	0	0	0
10/22/03	1	1	0	0	0	10.51667	66	59	52	100	92	68	10	6	0	17	8	9	0.32	Fog-Rain	1	1	0	0	0	0
10/23/03	1	1	0	0	0	10.45000	57	52	48	90	75	57	10	10	10	13	8	9	0		0	0	0	0	0	0
10/24/03	0	0	0	0	0	10.40000	57	50	43	93	78	57	10	10	10	13	7	9	0		0	0	0	0	0	0
10/25/03	0	0	0	0	0	10.35000	59	52	44	100	80	57	10	10	8	13	7	9	0		0	0	0	0	0	0
10/26/03	0	0	0	0	0	10.30000	63	54	46	100	86	62	10	8	0	8	6	9	0	Fog	1	0	0	0	0	0
10/27/03	0	0	0	0	0	10.25000	59	52	45	100	90	72	10	7	0	8	3	30	0	Fog	1	0	0	0	0	0
10/28/03	7	0	7	0	0	10.18333	59	52	45	87	79	66	10	10	10	21	13	23	0		0	0	0	0	0	0
10/29/03	1	0	1	0	0	10.13333	53	48	42	92	76	52	10	9	3	20	8	9	0.33	Rain-Thunderstorm	0	1	0	1	0	0
10/30/03	2	1	1	0	0	10.08333	48	44	37	65	40	27	10	10	10	14	10	9	0		0	0	0	0	0	0
10/31/03	1	1	0	0	0	10.03333	45	38	30	69	47	31	10	10	10	13	8	9	0		0	0	0	0	0	0
11/1/03	0	0	0	0	0	9.98333	42	36	30	89	67	43	10	10	6	8	5	9	0.11	Rain	0	1	0	0	0	0
11/2/03	1	1	0	0	0	9.93333	45	40	34	100	81	49	10	8	4	15	8	9	0.09	Rain	0	1	0	0	0	0
11/3/03	1	0	0	1	0	9.88333	45	38	30	88	67	49	10	10	10	9	6	20	0		0	0	0	0	0	0
11/4/03	0	0	0	0	0	9.83333	45	38	30	76	51	31	10	10	10	15	7	9	0		0	0	0	0	0	0
11/5/03	1	1	0	0	0	9.78333	46	39	32	55	45	34	10	10	10	13	9	9	0		0	0	0	0	0	0
11/6/03	1	0	0	1	0	9.73333	50	40	30	82	51	32	10	10	10	13	8	9	0		0	0	0	0	0	0
11/7/03	1	0	0	1	0	9.68333	50	42	35	74	59	48	10	10	10	13	6	9	0.01	Rain	0	1	0	0	0	0
11/8/03	0	0	0	0	0	9.63333	55	48	42	83	68	47	10	10	10	14	6	9	0	Rain	0	1	0	0	0	0
11/9/03	0	0	0	0	0	9.58333	55	50	45	81	72	55	10	10	10	12	6	30	0		0	0	0	0	0	0
11/10/03	0	0	0	0	0	9.53333	52	48	45	90	84	76	10	10	10	21	13	21	0.01	Rain	0	1	0	0	0	0
11/11/03	0	0	0	0	0	9.50000	53	49	45	86	78	69	10	10	10	13	9	9	0		0	0	0	0	0	0
11/12/03	0	0	0	0	0	9.45000	53	45	37	93	79	55	10	10	10	13	5	9	0		0	0	0	0	0	0
11/13/03	0	0	0	0	0	9.40000	50	42	35	100	87	66	10	7	0	9	6	9	0	Fog	1	0	0	0	0	0
11/14/03	0	0	0	0	0	9.35000	52	48	44	80	73	63	10	10	10	9	5	9	0	Rain	0	1	0	0	0	0
11/15/03	1	1	0	0	0	9.31667	51	47	43	97	86	66	10	9	5	14	8	36	0.26	Rain	0	1	0	0	0	0
11/16/03	2	1	1	0	0	9.26667	48	46	44	93	86	76	10	8	2	28	14	28	0.44	Rain	0	1	0	0	0	0
11/17/03	1	0	1	0	0	9.23333	51	48	44	96	81	71	10	9	4	22	15	36	0.73	Rain	0	1	0	0	0	0
11/18/03	6	0	6	0	0	9.18333	57	50	44	100	91	74	10	6	2	25	17	31	2.06	Rain	0	1	0	0	0	0
11/19/03	4	0	4	0	0	9.15000	55	45	35	97	89	81	10	8	2	25	13	9	0.83	Rain	0	1	0	0	0	0
11/20/03	1	0	1	0	0	9.10000	39	36	33	100	94	86	10	6	0	13	7	9	0.31	Fog-Rain-Snow	1	1	1	0	0	0
11/21/03	1	0	1	0	0	9.06667	39	34	30	100	89	52	10	5	0	12	4	9	0.18	Fog-Snow-Thunderstorm	1	0	1	1	0	0
11/22/03	0	0	0	0	0	9.03333	39	34	28	89	74	50	10	10	10	8	6	33	0		0	0	0	0	0	0
11/23/03	0	0	0	0	0	8.98333	43	40	37	100	93	87	10	8	2	21	7	22	0.38	Rain	0	1	0	0	0	0
11/24/03	0	0	0	0	0	8.95000	45	41	37	89	78	63	10	10	10	17	11	32	0	Rain	0	1	0	0	0	0
11/25/03	3	1	2	0	0	8.91667	48	44	39	93	82	63	10	10	9	23	14	22	0.15	Rain	0	1	0	0	0	0
11/26/03	1	1	0	0	0	8.88333	46	42	39	93	81	68	10	10	10	16	11	9	0		0	0	0	0	0	0
11/27/03	0	0	0	0	0	8.85000	48	42	37	86	70	48	10	10	10	17	6	25	0.02	Rain	0	1	0	0	0	0
11/28/03	0	0	0	0	0	8.81667	50	46	44	100	91	71	10	8	4	20	9	9	0.95	Rain	0	1	0	0	0	0
11/29/03	1	0	1	0	0	8.78333	48	44	39	100	94	86	10	4	1	13	6	23	0.18	Rain	0	1	0	0	0	0
11/30/03	0	0	0	0	0	8.75000	42	39	36	100	91	79	10	9	2	17	13	9	0		0	0	0	0	0	0
12/1/03	1	1	0	0	0	8.71667	44	42	39	100	90	79	10	9	3	10	6	24	0.05	Rain	0	1	0	0	0	0
12/2/03	2	2	0	0	0	8.70000	54	48	41	100	89	75	10	9	3	18	6	22	0.14	Rain	0	1	0	0	0	0
12/3/03	0	0	0	0	0	8.66667	45	41	37	100	82	34	10	10	9	15	6	45	0.05	Rain	0	1	0	0	0	0
12/4/03	22	0	22	0	0	8.65000	50	44	38	100	61	24	10	9	4	29	19	31	0.14	Rain	0	1	0	0	0	0
12/5/03	2	1	1	0	0	8.61667	53	48	44	93	86	71	10	9	7	18	14	30	0.44	Rain	0	1	0	0	0	0
12/6/03	1	0	1	0	0	8.60000	48	45	41	85	74	59	10	10	10	22	14	9	0.1	Rain	0	1	0	0	0	0
12/7/03	1	1	0	0	0	8.58333	45	42	39	100	86	68	10	9	6	9	5	9	0.18	Rain	0	1	0	0	0	0
12/8/03	0	0	0	0	0	8.55000	45	41	35	100	93	82	10	8	0	7	1	9	0.04	Fog-Rain	1	1	0	0	0	0
12/9/03	0	0	0	0	0	8.53333	46	40	33	100	68	46	10	10	8	12	7	9	0		0	0	0	0	0	0
12/10/03	0	0	0	0	0	8.51667	43	41	39	93	85	65	10	10	7	12	8	9	0.21	Rain	0	1	0	0	0	0
12/11/03	1	1	0	0	0	8.50000	46	42	39	96	87	79	10	9	5	13	6	26	0.27	Rain	0	1	0	0	0	0
12/12/03	0	0	0	0	0	8.48333	48	44	39	100	85	68	10	10	4	18	11	26	0.23	Rain	0	1	0	0	0	0
12/13/03	0	0	0	0	0	8.48333	48	44	39	100	88	79	10	9	3	18	9	32	0.46	Rain	0	1	0	0	0	0
12/14/03	0	0	0	0	0	8.46667	42	40	37	93	87	76	10	10	5	20	13	9	0.07	Rain	0	1	0	0	0	0
12/15/03	3	3	0	0	0	8.45000	44	40	37	89	79	62	10	10	10	14	8	32	0.01	Rain	0	1	0	0	0	0
12/16/03	2	0	2	0	0	8.45000	50	46	41	93	71	52	10	10	9	23	14	9	0.07	Rain	0	1	0	0	0	0
12/17/03	1	1	0	0	0	8.43333	51	44	37	93	76	52	10	10	10	10	6	23	0		0	0	0	0	0	0
12/18/03	0	0	0	0	0	8.43333	54	46	37	86	62	39	10	10	10	15	8	9	0		0	0	0	0	0	0
12/19/03	1	0	0	1	0	8.43333	50	46	41	100	74	43	10	9	5	15	6	9	0.14	Rain	0	1	0	0	0	0
12/20/03	0	0	0	0	0	8.41667	48	46	44	100	97	93	10	7	2	10	6	9	0.13	Rain	0	1	0	0	0	0
12/21/03	0	0	0	0	0	8.41667	50	46	39	100	92	80	10	8	3	8	3	9	0.01	Rain	0	1	0	0	0	0
12/22/03	0	0	0	0	0	8.41667	53	44	36	97	73	48	10	10	7	15	6	9	0		0	0	0	0	0	0
12/23/03	0	0	0	0	0	8.41667	50	47	44	85	58	46	10	10	10	18	11	23	0	Rain	0	1	0	0	0	0
12/24/03	0	0	0	0	0	8.43333	48	45	42	93	85	63	10	9	6	17	11	9	0.42	Rain	0	1	0	0	0	0
